district_id,district,division,year,iso_week,week_start,festival_window,ndvi,ndwi,lst,rain,viirs,ndvi_filled,viirs_change,temp_mean,temp_min,temp_max,humidity,precip_power,pop_density,river_density,road_density,rain_lag2,rain_lag3,rain_lag4,temp_mean_lag2,temp_mean_lag3,temp_mean_lag4,humidity_lag2,humidity_lag3,humidity_lag4,gtrends_dengue,gtrends_dengue_nat,gtrends_dengue_bn_nat,gtrends_fever_bn_nat,new_cases,new_deaths,currently_admitted,cumulative_cases,cumulative_deaths,population,incidence,eligible,ignition,upstream_pressure,nbr_cases,festival_influx,upstream_pressure_lag1,upstream_pressure_lag2,nbr_cases_lag1,nbr_cases_lag2,eligible_loose,naive,ignition_loose
1,Barguna,Barishal,2019,35,2019-08-26,0,0.3170564743754404,-0.2404798982809455,25.50580251274438,67.54045830571826,0.1400865365603844,1,,28.53,26.71,31.18,86.8,69.68,680.0,0.3311,2.124,,,,,,,,,,0,35,22,4,0.0,,29,369,0,895829,0.0,1,0.0,0.0,0.0,-0.0,,,,,1,1,0.0
1,Barguna,Barishal,2019,36,2019-09-02,0,0.3170564743754404,-0.2404798982809455,27.310951858021664,98.02143084542034,0.1255080099180412,1,-0.0145785266423431,28.59,26.8,30.86,88.92,165.47,680.0,0.3311,2.124,,,,,,,,,,0,23,15,4,35.0,0.0,16,404,0,895829,3.907,1,0.0,0.0,392.0,-0.0,0.0,,0.0,,1,1,0.0
1,Barguna,Barishal,2019,37,2019-09-09,0,0.3170564743754404,-0.2404798982809455,29.372065313652,93.86372867247115,0.1255080099180412,0,0.0,28.23,26.67,30.67,90.47,364.99,680.0,0.3311,2.124,67.54045830571826,,,28.53,,,86.8,,,0,23,12,4,33.0,0.0,20,437,0,895829,3.684,0,,0.0,316.0,-0.0,0.0,0.0,392.0,0.0,1,0,0.0
1,Barguna,Barishal,2019,38,2019-09-16,0,0.3571298685923434,-0.2822813660649046,29.10079114554896,40.59825311555165,0.1255080099180412,0,0.0,28.78,26.75,32.23,83.93,46.54,680.0,0.3311,2.124,98.02143084542034,67.54045830571826,,28.59,28.53,,88.92,86.8,,0,16,8,3,42.0,0.0,19,479,0,895829,4.688,0,,0.0,367.0,-0.0,0.0,0.0,316.0,392.0,1,0,0.0
1,Barguna,Barishal,2019,39,2019-09-23,0,0.3846480366840109,-0.301783805242008,27.058036735362013,72.99340316280842,0.1255080099180412,1,0.0,27.11,25.17,29.04,87.67,137.56,680.0,0.3311,2.124,93.86372867247115,98.02143084542034,67.54045830571826,28.23,28.59,28.53,90.47,88.92,86.8,0,14,8,3,35.0,0.0,10,514,0,895829,3.907,0,,0.0,244.0,-0.0,0.0,0.0,367.0,316.0,1,0,0.0
1,Barguna,Barishal,2019,40,2019-09-30,0,0.4121662047756784,-0.3212862444191114,26.773827836118933,55.05221712633592,0.2383538820188521,0,0.1128458721008109,27.41,25.01,30.23,87.25,179.16,680.0,0.3311,2.124,40.59825311555165,93.86372867247115,98.02143084542034,28.78,28.23,28.59,83.93,90.47,88.92,0,10,5,3,16.0,0.0,8,530,0,895829,1.786,0,,0.0,207.0,-0.0,0.0,0.0,244.0,367.0,1,0,0.0
1,Barguna,Barishal,2019,41,2019-10-07,1,0.6545302749939792,-0.5441077161778892,27.000101340804942,68.5849233392785,0.3511997542851777,0,0.1128458722663255,27.07,24.69,30.05,83.27,216.54,680.0,0.3311,2.124,72.99340316280842,40.59825311555165,93.86372867247115,27.11,28.78,28.23,87.67,83.93,90.47,0,10,4,3,15.0,0.0,5,545,0,895829,1.674,0,,0.0,180.0,-0.0115,0.0,0.0,207.0,244.0,1,0,0.0
1,Barguna,Barishal,2019,42,2019-10-14,0,0.5454645381483567,-0.4425937788633253,27.586942877119107,13.898285069656945,0.3511997542851777,0,0.0,27.87,24.36,31.19,79.2,9.18,680.0,0.3311,2.124,55.05221712633592,72.99340316280842,40.59825311555165,27.41,27.11,28.78,87.25,87.67,83.93,0,12,5,4,30.0,0.0,8,575,0,895829,3.349,0,,0.0,169.0,-0.0,0.0,0.0,180.0,207.0,1,0,0.0
1,Barguna,Barishal,2019,43,2019-10-21,0,0.6083932301015755,-0.5062637173822944,26.97595895800601,99.49252219932634,0.3511997542851777,1,0.0,26.78,23.42,30.31,85.51,197.99,680.0,0.3311,2.124,68.5849233392785,55.05221712633592,72.99340316280842,27.07,27.41,27.11,83.27,87.25,87.67,0,10,4,3,5.0,0.0,0,580,0,895829,0.558,0,,0.0,131.0,-0.0,0.0,0.0,169.0,180.0,1,0,0.0
1,Barguna,Barishal,2019,44,2019-10-28,0,0.6713219220547942,-0.5699336559012635,26.462839709703044,0.0,0.2889478331792801,0,-0.0622519211058976,25.35,21.75,29.39,81.67,2.03,680.0,0.3311,2.124,13.898285069656945,68.5849233392785,55.05221712633592,27.87,27.07,27.41,79.2,83.27,87.25,0,11,3,2,13.0,0.0,11,593,0,895829,1.451,0,,0.0,210.0,-0.0,0.0,0.0,131.0,169.0,1,0,0.0
1,Barguna,Barishal,2019,45,2019-11-04,0,0.6303842332487113,-0.5317944035649033,26.84167748959632,115.2953910125813,0.2266959117819573,1,-0.0622519213973227,25.76,21.6,29.36,84.41,447.37,680.0,0.3311,2.124,99.49252219932634,13.898285069656945,68.5849233392785,26.78,27.87,27.07,85.51,79.2,83.27,0,11,3,2,8.0,0.0,3,601,0,895829,0.893,0,,0.0,116.0,-0.0,0.0,0.0,210.0,131.0,1,0,0.0
1,Barguna,Barishal,2019,46,2019-11-11,0,0.5894465444426285,-0.493655151228543,26.445967136477304,0.000670966227259,0.2266959117819574,0,8.326672684688674e-17,24.2,19.97,27.85,83.34,7.16,680.0,0.3311,2.124,0.0,99.49252219932634,13.898285069656945,25.35,26.78,27.87,81.67,85.51,79.2,0,10,2,2,6.0,0.0,3,607,0,895829,0.67,0,,0.0,65.0,-0.0,0.0,0.0,116.0,210.0,1,0,0.0
1,Barguna,Barishal,2019,47,2019-11-18,0,0.5470186482317468,-0.4665792400625652,26.241964535878218,0.0,0.2266959117819573,0,-8.326672684688674e-17,22.82,17.84,27.1,77.65,0.0,680.0,0.3311,2.124,115.2953910125813,0.0,99.49252219932634,25.76,25.35,26.78,84.41,81.67,85.51,0,7,1,3,6.0,0.0,1,613,0,895829,0.67,0,,0.0,47.0,-0.0,0.0,0.0,65.0,116.0,1,0,0.0
1,Barguna,Barishal,2019,48,2019-11-25,0,0.5986945680216204,-0.5375418024076769,26.3625726065072,0.9905659897872758,0.1861412946457562,0,-0.040554617136201,23.64,19.02,27.84,79.92,0.0,680.0,0.3311,2.124,0.000670966227259,115.2953910125813,0.0,24.2,25.76,25.35,83.34,84.41,81.67,0,6,2,2,2.0,0.0,2,615,0,895829,0.223,0,,0.0,35.0,-0.0,0.0,0.0,47.0,65.0,1,0,0.0
1,Barguna,Barishal,2019,49,2019-12-02,0,0.5444426961956483,-0.5038911140626948,25.717921300918743,5.957243601837912,0.1455866776158099,0,-0.0405546170299463,21.76,16.13,26.96,75.12,0.0,680.0,0.3311,2.124,0.0,0.000670966227259,115.2953910125813,22.82,24.2,25.76,77.65,83.34,84.41,0,6,1,2,2.0,0.0,0,617,0,895829,0.223,0,,0.0,27.0,-0.0,0.0,0.0,35.0,47.0,1,0,0.0
1,Barguna,Barishal,2019,50,2019-12-09,0,0.4221018320095529,-0.3926115884207349,24.707895862519145,0.0,0.1455866776158099,0,0.0,21.64,17.38,25.81,74.55,0.02,680.0,0.3311,2.124,0.9905659897872758,0.0,0.000670966227259,23.64,22.82,24.2,79.92,77.65,83.34,0,5,1,2,2.0,0.0,2,619,0,895829,0.223,0,,0.0,9.0,-0.0,0.0,0.0,27.0,35.0,1,0,0.0
1,Barguna,Barishal,2019,51,2019-12-16,0,0.4391679761272612,-0.4498129911564894,22.78814691836755,0.1158067031066496,0.1455866776158099,0,0.0,17.7,11.42,25.13,81.55,0.05,680.0,0.3311,2.124,5.957243601837912,0.9905659897872758,0.0,21.76,23.64,22.82,75.12,79.92,77.65,0,2,0,1,0.0,0.0,0,619,0,895829,0.0,0,,0.0,15.0,-0.0,0.0,0.0,9.0,27.0,1,0,0.0
1,Barguna,Barishal,2019,52,2019-12-23,0,0.4186153979664944,-0.4305568696072612,21.783053923731288,0.3930092964814253,0.1455866776158099,1,0.0,16.55,10.89,23.15,82.44,30.79,680.0,0.3311,2.124,0.0,5.957243601837912,0.9905659897872758,21.64,21.76,23.64,74.55,75.12,79.92,0,3,1,1,0.0,0.0,0,619,0,895829,0.0,1,0.0,0.0,1.0,-0.0,0.0,0.0,15.0,9.0,1,0,0.0
1,Barguna,Barishal,2019,1,2019-12-30,0,0.3980628198057276,-0.4113007480580329,21.62534970315324,21.3419488304592,0.106096751682614,1,-0.0394899259331959,17.02,12.01,22.97,80.86,0.09,680.0,0.3311,2.124,0.1158067031066496,0.0,5.957243601837912,17.7,21.64,21.76,81.55,74.55,75.12,0,3,1,1,0.0,0.0,0,619,0,895829,0.0,1,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,15.0,1,0,0.0
1,Barguna,Barishal,2022,1,2022-01-03,0,0.3775102416449609,-0.3920446265088048,23.25433247420692,3.3452496478305624,0.3822911750252484,0,0.2761944233426344,18.41,12.36,24.28,79.3,0.0,680.0,0.3311,2.124,0.3930092964814253,0.1158067031066496,0.0,16.55,17.7,21.64,82.44,81.55,74.55,0,5,0,7,1.0,0.0,0,1,0,895829,0.112,1,0.0,2.587998,5.0,-0.0,,,,,1,1,0.0
1,Barguna,Barishal,2022,2,2022-01-10,0,0.3820065384692054,-0.415855917624365,23.81234667946328,0.0026225451274053,0.3784459005111267,0,-0.0038452745141216,19.49,14.16,24.62,80.87,6.17,680.0,0.3311,2.124,21.3419488304592,0.3930092964814253,0.1158067031066496,17.02,16.55,17.7,80.86,82.44,81.55,0,7,2,8,0.0,0.0,0,1,0,895829,0.0,1,0.0,1.0,1.0,-0.0,2.587998,,5.0,,1,0,0.0
1,Barguna,Barishal,2022,3,2022-01-17,0,0.3074373914864255,-0.293153311808476,23.677220480749664,3.46052843193474,0.3784459005111267,0,0.0,18.53,12.45,24.42,74.45,0.28,680.0,0.3311,2.124,3.3452496478305624,21.3419488304592,0.3930092964814253,18.41,17.02,16.55,79.3,80.86,82.44,0,4,1,14,0.0,0.0,0,1,0,895829,0.0,1,0.0,0.0,0.0,-0.0,1.0,2.587998,1.0,5.0,1,0,0.0
1,Barguna,Barishal,2022,4,2022-01-24,0,-0.0143888442719618,0.0489674474336426,23.30263632043309,8.056733600779808,0.3784459005111267,0,0.0,18.47,11.07,23.71,76.04,9.07,680.0,0.3311,2.124,0.0026225451274053,3.3452496478305624,21.3419488304592,19.49,18.41,17.02,80.87,79.3,80.86,0,4,1,14,0.0,0.0,0,1,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,1,0,0.0
1,Barguna,Barishal,2022,5,2022-01-31,0,0.3325456396820483,-0.3370087181159706,23.915630761371848,0.8912718509110718,0.3943152255700378,0,0.015869325058911,19.81,12.91,25.6,72.67,62.36,680.0,0.3311,2.124,3.46052843193474,0.0026225451274053,3.3452496478305624,18.53,19.49,18.41,74.45,80.87,79.3,0,2,1,12,0.0,0.0,0,1,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,6,2022-02-07,0,0.2031167710604352,-0.1823404807464155,24.933228793378788,11.066034368363304,0.4101845512417709,0,0.0158693256717331,18.98,12.86,25.32,68.85,0.05,680.0,0.3311,2.124,8.056733600779808,3.46052843193474,0.0026225451274053,18.47,18.53,19.49,76.04,74.45,80.87,0,3,0,7,2.0,0.0,1,3,0,895829,0.223,1,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,7,2022-02-14,0,0.3064433070186013,-0.3091116838884019,26.53680923522266,3.30315858554352,0.4101845512417709,0,0.0,20.12,13.46,26.78,61.95,4.47,680.0,0.3311,2.124,0.8912718509110718,8.056733600779808,3.46052843193474,19.81,18.47,18.53,72.67,76.04,74.45,0,4,1,7,1.0,0.0,1,4,0,895829,0.112,1,0.0,1.0,1.0,-0.0,1.0,0.0,1.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,8,2022-02-21,0,0.304182243378836,-0.312927459370609,27.54027825108174,25.1464659571282,0.4101845512417709,0,0.0,23.29,17.15,30.06,69.4,9.96,680.0,0.3311,2.124,11.066034368363304,0.8912718509110718,8.056733600779808,18.98,19.81,18.47,68.85,72.67,76.04,0,3,1,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,1.0,1,0,0.0
1,Barguna,Barishal,2022,9,2022-02-28,0,0.3193175198109513,-0.3231193966632053,29.340246050727167,3.774037590034816,0.467411096749048,0,0.0572265455072771,24.87,18.28,31.22,60.42,5.97,680.0,0.3311,2.124,3.30315858554352,11.066034368363304,0.8912718509110718,20.12,18.98,19.81,61.95,68.85,72.67,0,5,1,6,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,1,0,0.0
1,Barguna,Barishal,2022,10,2022-03-07,0,0.3288100373464617,-0.3451227874326213,31.122036542544823,3.4069606030959805,0.5246376419414862,0,0.0572265451924381,25.46,18.33,32.54,56.45,0.0,680.0,0.3311,2.124,25.1464659571282,3.30315858554352,11.066034368363304,23.29,20.12,18.98,69.4,61.95,68.85,0,5,1,7,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,11,2022-03-14,0,0.3572214646671162,-0.3537150727213387,32.570497493569434,1.0400443325397,0.5246376419414862,0,0.0,27.25,19.5,34.94,62.43,0.0,680.0,0.3311,2.124,3.774037590034816,25.1464659571282,3.30315858554352,24.87,23.29,20.12,60.42,69.4,61.95,0,4,1,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,12,2022-03-21,0,0.3993727076733616,-0.3861481216300632,32.76802991720914,1.0253065641310724,0.5246376419414862,0,0.0,28.38,22.47,35.94,71.06,0.59,680.0,0.3311,2.124,3.4069606030959805,3.774037590034816,25.1464659571282,25.46,24.87,23.29,56.45,60.42,69.4,0,5,1,7,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,13,2022-03-28,0,0.2033501130889841,-0.1664088462943499,30.718898486560697,6.704455685835542,0.5532399743867661,0,0.0286023324452798,28.7,25.35,33.79,72.79,0.38,680.0,0.3311,2.124,1.0400443325397,3.4069606030959805,3.774037590034816,27.25,25.46,24.87,62.43,56.45,60.42,0,4,1,6,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,14,2022-04-04,0,0.3719671619519191,-0.3386342739515813,29.617378810704857,0.9103536446947298,0.5818423064051798,0,0.0286023320184136,28.94,24.03,35.17,72.06,0.16,680.0,0.3311,2.124,1.0253065641310724,1.0400443325397,3.4069606030959805,28.38,27.25,25.46,71.06,62.43,56.45,0,3,1,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,15,2022-04-11,0,0.2156240350482879,-0.1640663372458118,29.495251447159195,12.458626800224524,0.5818423064051798,0,0.0,29.45,25.92,34.22,74.48,3.39,680.0,0.3311,2.124,6.704455685835542,1.0253065641310724,1.0400443325397,28.7,28.38,27.25,72.79,71.06,62.43,0,3,1,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,0,0.0
1,Barguna,Barishal,2022,16,2022-04-18,0,0.2675244363926207,-0.2186838309757321,28.598085814042022,38.44901056867287,0.5818423064051798,0,0.0,29.4,25.8,35.34,74.94,24.52,680.0,0.3311,2.124,0.9103536446947298,6.704455685835542,1.0253065641310724,28.94,28.7,28.38,72.06,72.79,71.06,0,3,1,9,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,17,2022-04-25,1,0.4309309517569539,-0.4182054621914938,30.59567998699704,2.052350360192456,0.5818423064051798,0,0.0,30.07,26.32,35.98,74.61,15.43,680.0,0.3311,2.124,12.458626800224524,0.9103536446947298,6.704455685835542,29.45,28.94,28.7,74.48,72.06,72.79,0,3,0,9,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0115,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,18,2022-05-02,1,0.3869514653105182,-0.3594584829813758,31.72403526288496,11.601064520487071,0.5889323644685753,0,0.0070900580633955,29.1,25.93,34.09,74.89,60.61,680.0,0.3311,2.124,38.44901056867287,12.458626800224524,0.9103536446947298,29.4,29.45,28.94,74.94,74.48,72.06,0,2,1,9,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0115,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,19,2022-05-09,1,0.3731113903218607,-0.3407836354874372,31.904666401732023,76.99534184283938,0.5960224226134598,1,0.0070900581448845,28.89,26.63,32.38,83.75,135.02,680.0,0.3311,2.124,2.052350360192456,38.44901056867287,12.458626800224524,30.07,29.4,29.45,74.61,74.94,74.48,0,5,1,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0115,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,20,2022-05-16,0,0.3592713153332031,-0.3221087879934986,29.80742077219359,0.0,0.5960224226134598,1,0.0,28.95,25.2,31.33,86.81,88.16,680.0,0.3311,2.124,11.601064520487071,2.052350360192456,38.44901056867287,29.1,30.07,29.4,74.89,74.61,74.94,0,5,2,7,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,21,2022-05-23,0,0.3454312403445456,-0.3034339404995601,29.706756048574466,47.79757122620538,0.5960224226134598,0,0.0,29.69,26.95,33.85,78.72,79.01,680.0,0.3311,2.124,76.99534184283938,11.601064520487071,2.052350360192456,28.89,29.1,30.07,83.75,74.89,74.61,0,6,1,9,0.0,0.0,0,4,0,895829,0.0,1,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,22,2022-05-30,0,0.2969948599860004,-0.2505716390945392,26.67869494946696,114.61172213681049,0.5378617444337875,0,-0.0581606781796723,28.96,27.25,31.95,85.69,84.48,680.0,0.3311,2.124,0.0,76.99534184283938,11.601064520487071,28.95,28.89,29.1,86.81,83.75,74.89,0,6,1,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,23,2022-06-06,0,0.299204000285374,-0.2503145657986826,27.198691889457294,35.36363844370996,0.4797010657805149,1,-0.0581606786532726,29.26,27.49,31.92,85.45,43.89,680.0,0.3311,2.124,47.79757122620538,0.0,76.99534184283938,29.69,28.95,28.89,78.72,86.81,83.75,0,6,2,9,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,1.0,1,1,0.0
1,Barguna,Barishal,2022,24,2022-06-13,0,0.3014131405847476,-0.250057492502826,28.712043802694087,59.60132807492632,0.4797010657805149,1,0.0,28.51,27.03,31.41,89.4,174.35,680.0,0.3311,2.124,114.61172213681049,47.79757122620538,0.0,28.96,29.69,28.95,85.69,78.72,86.81,0,7,3,11,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,25,2022-06-20,0,0.3036222808841213,-0.2498004192069694,28.6089803092618,120.26870749465972,0.4797010657805149,1,0.0,28.07,26.51,30.76,87.37,120.98,680.0,0.3311,2.124,35.36363844370996,114.61172213681049,47.79757122620538,29.26,28.96,29.69,85.45,85.69,78.72,0,10,3,16,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,26,2022-06-27,1,0.3058314211834949,-0.2495433459111128,27.456131414822217,54.07757970608109,0.3553794558373472,1,-0.1243216099431677,28.38,26.74,30.98,88.25,133.83,680.0,0.3311,2.124,59.60132807492632,35.36363844370996,114.61172213681049,28.51,29.26,28.96,89.4,85.45,85.69,0,11,3,23,0.0,0.0,0,4,0,895829,0.0,1,0.0,0.0,0.0,-0.0115,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,27,2022-07-04,1,0.3080405614828685,-0.2492862726152563,25.52361135787211,40.919565751746816,0.3553794558373472,1,0.0,28.36,26.65,30.73,87.87,49.6,680.0,0.3311,2.124,120.26870749465972,59.60132807492632,35.36363844370996,28.07,28.51,29.26,87.37,89.4,85.45,0,9,3,24,0.0,0.0,0,4,0,895829,0.0,1,0.0,2.0,2.0,-0.0115,0.0,0.0,0.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,28,2022-07-11,1,0.3102497017822422,-0.2490291993193997,25.444541613355497,28.057320168912565,0.2310578458969766,0,-0.1243216099403706,28.82,27.21,31.07,85.8,43.72,680.0,0.3311,2.124,54.07757970608109,120.26870749465972,59.60132807492632,28.38,28.07,28.51,88.25,87.37,89.4,0,7,1,25,0.0,0.0,0,4,0,895829,0.0,1,0.0,1.467332,4.0,-0.0115,2.0,0.0,2.0,0.0,1,1,0.0
1,Barguna,Barishal,2022,29,2022-07-18,0,0.3008410354396916,-0.2472673791070358,27.62938361227227,7.332571445679784,0.2310578458969766,1,0.0,28.78,26.95,31.35,86.22,74.84,680.0,0.3311,2.124,40.919565751746816,54.07757970608109,120.26870749465972,28.36,28.38,28.07,87.87,88.25,87.37,0,7,3,13,0.0,0.0,0,4,0,895829,0.0,1,0.0,2.0,2.0,-0.0,1.467332,2.0,4.0,2.0,1,1,0.0
1,Barguna,Barishal,2022,30,2022-07-25,0,0.2914323690971411,-0.245505558894672,29.26348728918088,61.18732968186969,0.2310578458969766,1,0.0,28.84,26.46,32.1,82.33,53.02,680.0,0.3311,2.124,28.057320168912565,40.919565751746816,54.07757970608109,28.82,28.36,28.38,85.8,87.87,88.25,0,7,2,10,0.0,0.0,0,4,0,895829,0.0,1,0.0,3.0,3.0,-0.0,2.0,1.467332,2.0,4.0,1,1,0.0
1,Barguna,Barishal,2022,31,2022-08-01,0,0.2820237027545906,-0.2437437386823082,27.441048363143743,46.24270287390546,0.3513037044088226,0,0.120245858511846,29.11,27.1,32.4,85.77,80.22,680.0,0.3311,2.124,7.332571445679784,28.057320168912565,40.919565751746816,28.78,28.82,28.36,86.22,85.8,87.87,0,7,3,8,0.0,0.0,0,4,0,895829,0.0,1,0.0,1.0,1.0,-0.0,3.0,2.0,3.0,2.0,1,1,0.0
1,Barguna,Barishal,2022,32,2022-08-08,0,0.3001916894776764,-0.2546801962136878,23.25194060375395,64.29684908114754,0.4715495639570304,1,0.1202458595482078,28.13,26.51,31.43,89.48,198.76,680.0,0.3311,2.124,61.18732968186969,7.332571445679784,28.057320168912565,28.84,28.78,28.82,82.33,86.22,85.8,0,8,3,10,0.0,0.0,0,4,0,895829,0.0,1,0.0,2.0187120000000003,4.0,-0.0,1.0,3.0,1.0,3.0,1,1,0.0
1,Barguna,Barishal,2022,33,2022-08-15,0,0.3183596762007623,-0.2656166537450675,28.669708371765,125.50369921335404,0.4715495639570304,1,0.0,28.55,26.78,31.63,88.09,72.13,680.0,0.3311,2.124,46.24270287390546,61.18732968186969,7.332571445679784,29.11,28.84,28.78,85.77,82.33,86.22,0,7,4,9,0.0,0.0,0,4,0,895829,0.0,1,0.0,3.150324,8.0,-0.0,2.0187120000000003,1.0,4.0,1.0,1,1,0.0
1,Barguna,Barishal,2022,34,2022-08-22,0,0.3365276629238481,-0.2765531112764472,29.6377850808592,43.48254446678567,0.4715495639570304,1,0.0,27.95,25.82,31.11,87.59,84.81,680.0,0.3311,2.124,64.29684908114754,46.24270287390546,61.18732968186969,28.13,29.11,28.84,89.48,85.77,82.33,0,9,4,10,0.0,0.0,0,4,0,895829,0.0,1,0.0,8.610448,12.0,-0.0,3.150324,2.0187120000000003,8.0,4.0,1,1,0.0
1,Barguna,Barishal,2022,35,2022-08-29,0,0.354695649646934,-0.2874895688078269,28.02387537348358,4.53573968870125,0.4705569741863902,0,-0.0009925897706402,28.97,26.79,32.51,85.57,47.29,680.0,0.3311,2.124,125.50369921335404,64.29684908114754,46.24270287390546,28.55,28.13,29.11,88.09,89.48,85.77,0,10,4,9,9.0,0.0,5,13,0,895829,1.005,1,0.0,13.383251999999999,17.0,-0.0,8.610448,3.150324,12.0,8.0,1,1,0.0
1,Barguna,Barishal,2022,36,2022-09-05,0,0.2650990268868278,-0.2120061372873943,28.197586959574224,50.192919255816,0.4695643846017427,0,-0.0009925895846474,28.55,27.09,31.46,88.29,143.47,680.0,0.3311,2.124,43.48254446678567,125.50369921335404,64.29684908114754,27.95,28.55,28.13,87.59,88.09,89.48,0,12,5,10,13.0,0.0,10,26,0,895829,1.451,1,0.0,22.004758000000002,42.0,-0.0,13.383251999999999,8.610448,17.0,12.0,1,0,0.0
1,Barguna,Barishal,2022,37,2022-09-12,0,0.2891214538242956,-0.2313536195107093,24.68086264977661,207.8224952495876,0.4695643846017427,1,0.0,27.93,26.35,30.4,89.96,245.47,680.0,0.3311,2.124,4.53573968870125,43.48254446678567,125.50369921335404,28.97,27.95,28.55,85.57,87.59,88.09,0,16,8,12,20.0,0.0,6,46,0,895829,2.233,0,,30.337905000000003,57.0,-0.0,22.004758000000002,13.383251999999999,42.0,17.0,1,0,0.0
1,Barguna,Barishal,2022,38,2022-09-19,0,0.3131438807617635,-0.2507011017340244,28.77659452655412,25.04645217772853,0.4695643846017427,0,0.0,28.07,26.4,30.69,86.82,39.8,680.0,0.3311,2.124,50.192919255816,4.53573968870125,43.48254446678567,28.55,28.97,27.95,88.29,85.57,87.59,0,20,10,12,18.0,0.0,10,64,0,895829,2.009,0,,27.391298000000003,72.0,-0.0,30.337905000000003,22.004758000000002,57.0,42.0,1,0,1.0
1,Barguna,Barishal,2022,39,2022-09-26,1,0.294395041995058,-0.2253880680361405,28.652699492078742,13.808053771095723,0.4695643846017427,0,0.0,28.26,26.42,31.49,84.77,63.94,680.0,0.3311,2.124,207.8224952495876,50.192919255816,4.53573968870125,27.93,28.55,28.97,89.96,88.29,85.57,0,19,11,14,8.0,0.0,6,72,0,895829,0.893,0,,31.747919,126.0,-0.0115,27.391298000000003,30.337905000000003,72.0,57.0,1,0,1.0
1,Barguna,Barishal,2022,40,2022-10-03,1,0.3602201894317859,-0.2830175373034819,26.88699523863019,115.22549748381884,0.4346485740283444,1,-0.0349158105733983,27.81,25.83,30.03,86.29,112.94,680.0,0.3311,2.124,25.04645217772853,207.8224952495876,50.192919255816,28.07,27.93,28.55,86.82,89.96,88.29,0,21,10,11,29.0,0.0,17,101,0,895829,3.237,0,,48.37452,104.0,-0.0115,31.747919,27.391298000000003,126.0,72.0,1,0,1.0
